path,date,MOP1,MOP2,beach,method
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230523_00681_00768_0654_NoWaves_SanElijo_SPonto_miniRanger,20230523,681,768,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230602_00683_00768_0355_NoWaves_SanElijo_SPonto_miniRanger,20230602,683,768,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230609_00682_00769_0744_NoWaves_SanElijo_Encinitas_miniRanger,20230609,682,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230612_00681_00768_1101_NoWaves_SanElijo_Encinitas_miniRanger,20230612,681,768,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230620_00683_00768_0502_NoWaves_SanElijo_Encinitas_miniRanger,20230620,683,768,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230626_00683_00768_0910_NoWaves_SanElijo_Encinitas_merged_miniRanger,20230626,683,768,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20230705_00683_00768_0528_NoWaves_SanElijo_Encinitas,20230705,683,768,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20230712_00567_00760_2218_NoWaves_Torrey_Encinitas,20230712,567,760,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20230718_00519_00768_0357_NoWaves_Blacks_Encinitas,20230718,519,768,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20230724_00567_00762_0700_NoWaves_Torrey_Encinitas,20230724,567,762,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20230801_00682_00769_0352_NoWaves_SanElijo_Encinitas,20230801,682,769,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20230801_00567_00769_0352_NoWaves_Torrey_Encinitas,20230801,567,769,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230807_00567_00768_0705_NoWaves_Torrey_DelMar_Solana_Cardiff_SanElijo_Encinitas_miniRanger,20230807,567,768,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230817_00682_00769_0436_NoWaves_SanElijo_Encinitas_miniRanger,20230817,682,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20230831_00589_00768_0432_NoWaves_DelMar_Encinitas,20230831,589,768,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20230905_00567_00763_1913_NoWaves_Torrey_Encinitas,20230905,567,763,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20230914_00567_00768_0308_NoWaves_Torrey_Encinitas,20230914,567,768,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20230918_00567_00768_1636_NoWaves_Torrey_Encinitas,20230918,567,768,Encinitas,VMZ2000_Truck
