date,MOP1,MOP2,method,folder_name,full_path,dem_path
20191216,568,636,VMZ2000_Truck,20191216_00568_00636_1655_NoWaves_TorreyDelMarIntensive,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20191216_00568_00636_1655_NoWaves_TorreyDelMarIntensive/Beach_And_Backshore/20191216_00568_00636_1655_NoWaves_TorreyDelMarIntensive_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20191216_00568_00636_1655_NoWaves_TorreyDelMarIntensive/Beach_And_Backshore/20191216_00568_00636_1655_NoWaves_TorreyDelMarIntensive_beach_cliff_ground.tif
20191222,568,636,VMZ2000_Truck,20191222_00568_00636_1135_NoWaves_TorreyDelmar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20191222_00568_00636_1135_NoWaves_TorreyDelmar/Beach_And_Backshore/20191222_00568_00636_1135_NoWaves_TorreyDelmar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20191222_00568_00636_1135_NoWaves_TorreyDelmar/Beach_And_Backshore/20191222_00568_00636_1135_NoWaves_TorreyDelmar_beach_cliff_ground.tif
20191230,568,636,VMZ2000_Truck,20191230_00568_00636_NoWaves_TorreyDelmar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20191230_00568_00636_NoWaves_TorreyDelmar/Beach_And_Backshore/20191230_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20191230_00568_00636_NoWaves_TorreyDelmar/Beach_And_Backshore/20191230_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground.tif
20200110,568,636,VMZ2000_Truck,20200110_00568_00636_NoWaves_TorreyDelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200110_00568_00636_NoWaves_TorreyDelMar/Beach_And_Backshore/20200110_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200110_00568_00636_NoWaves_TorreyDelMar/Beach_And_Backshore/20200110_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground.tif
20200110,519,568,VMZ2000_Truck,20200110_00519_00568_NoWaves_Blacks,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200110_00519_00568_NoWaves_Blacks/Beach_And_Backshore/20200110_00519_00568_NoWaves_Blacks_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200110_00519_00568_NoWaves_Blacks/Beach_And_Backshore/20200110_00519_00568_NoWaves_Blacks_beach_cliff_ground.tif
20200113,636,707,VMZ2000_Truck,20200113_00636_00707_NoWaves_Solana_Cardiff_Swamis,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200113_00636_00707_NoWaves_Solana_Cardiff_Swamis/Beach_And_Backshore/20200113_00636_00707_NoWaves_Solana_Cardiff_Swamis_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200113_00636_00707_NoWaves_Solana_Cardiff_Swamis/Beach_And_Backshore/20200113_00636_00707_NoWaves_Solana_Cardiff_Swamis_beach_cliff_ground.tif
20200114,568,636,VMZ2000_Truck,20200114_00568_00636_NoWaves_TorreyDelmar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200114_00568_00636_NoWaves_TorreyDelmar/Beach_And_Backshore/20200114_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200114_00568_00636_NoWaves_TorreyDelmar/Beach_And_Backshore/20200114_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground.tif
20200121,567,636,VMZ2000_Truck,20200121_00567_00636_NoWaves_TorreyDelmar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200121_00567_00636_NoWaves_TorreyDelmar/Beach_And_Backshore/20200121_00567_00636_NoWaves_TorreyDelmar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200121_00567_00636_NoWaves_TorreyDelmar/Beach_And_Backshore/20200121_00567_00636_NoWaves_TorreyDelmar_beach_cliff_ground.tif
20200127,568,636,VMZ2000_Truck,20200127_00568_00636_NoWaves_TorreyDelmar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200127_00568_00636_NoWaves_TorreyDelmar/Beach_And_Backshore/20200127_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200127_00568_00636_NoWaves_TorreyDelmar/Beach_And_Backshore/20200127_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground.tif
20200202,568,636,VMZ2000_Truck,20200202_00568_00636_1000_NoWaves_TorreyDelMar_Intensive,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200202_00568_00636_1000_NoWaves_TorreyDelMar_Intensive/Beach_And_Backshore/20200202_00568_00636_1000_NoWaves_TorreyDelMar_Intensive_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200202_00568_00636_1000_NoWaves_TorreyDelMar_Intensive/Beach_And_Backshore/20200202_00568_00636_1000_NoWaves_TorreyDelMar_Intensive_beach_cliff_ground.tif
20200205,519,568,VMZ2000_Truck,20200205_00519_00568_NoWaves_Blacks,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200205_00519_00568_NoWaves_Blacks/Beach_And_Backshore/20200205_00519_00568_NoWaves_Blacks_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200205_00519_00568_NoWaves_Blacks/Beach_And_Backshore/20200205_00519_00568_NoWaves_Blacks_beach_cliff_ground.tif
20200205,568,636,VMZ2000_Truck,20200205_00568_00636_NoWaves_TorreyDelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200205_00568_00636_NoWaves_TorreyDelMar/Beach_And_Backshore/20200205_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200205_00568_00636_NoWaves_TorreyDelMar/Beach_And_Backshore/20200205_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground.tif
20200207,683,707,VMZ2000_Truck,20200207_00683_00707_NoWaves_SanElijo,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200207_00683_00707_NoWaves_SanElijo/Beach_And_Backshore/20200207_00683_00707_NoWaves_SanElijo_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200207_00683_00707_NoWaves_SanElijo/Beach_And_Backshore/20200207_00683_00707_NoWaves_SanElijo_beach_cliff_ground.tif
20200207,636,683,VMZ2000_Truck,20200207_00636_00683_NoWaves_SolanaCardiff,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200207_00636_00683_NoWaves_SolanaCardiff/Beach_And_Backshore/20200207_00636_00683_NoWaves_SolanaCardiff_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200207_00636_00683_NoWaves_SolanaCardiff/Beach_And_Backshore/20200207_00636_00683_NoWaves_SolanaCardiff_beach_cliff_ground.tif
20200210,566,592,VMZ2000_Truck,20200210_00566_00592_1449_NoWaves_TorreyAndParkingLot,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200210_00566_00592_1449_NoWaves_TorreyAndParkingLot/Beach_And_Backshore/20200210_00566_00592_1449_NoWaves_TorreyAndParkingLot_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200210_00566_00592_1449_NoWaves_TorreyAndParkingLot/Beach_And_Backshore/20200210_00566_00592_1449_NoWaves_TorreyAndParkingLot_beach_cliff_ground.tif
20200210,568,590,VMZ2000_Truck,20200210_00568_00590_NoWaves_TorreyAndParkingLot,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200210_00568_00590_NoWaves_TorreyAndParkingLot/Beach_And_Backshore/20200210_00568_00590_NoWaves_TorreyAndParkingLot_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200210_00568_00590_NoWaves_TorreyAndParkingLot/Beach_And_Backshore/20200210_00568_00590_NoWaves_TorreyAndParkingLot_beach_cliff_ground.tif
20200210,590,636,VMZ2000_Truck,20200210_00590_00636_NoWaves_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200210_00590_00636_NoWaves_DelMar/Beach_And_Backshore/20200210_00590_00636_NoWaves_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200210_00590_00636_NoWaves_DelMar/Beach_And_Backshore/20200210_00590_00636_NoWaves_DelMar_beach_cliff_ground.tif
20200213,568,636,VMZ2000_Truck,20200213_00568_00636_NoWaves_TorreyDelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200213_00568_00636_NoWaves_TorreyDelMar/Beach_And_Backshore/20200213_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200213_00568_00636_NoWaves_TorreyDelMar/Beach_And_Backshore/20200213_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground.tif
20200216,568,636,VMZ2000_Truck,20200216_00568_00636_NoWaves_TorreyDelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200216_00568_00636_NoWaves_TorreyDelMar/Beach_And_Backshore/20200216_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200216_00568_00636_NoWaves_TorreyDelMar/Beach_And_Backshore/20200216_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground.tif
20200219,568,636,VMZ2000_Truck,20200219_00568_00636_NoWaves_TorreyDelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200219_00568_00636_NoWaves_TorreyDelMar/Beach_And_Backshore/20200219_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200219_00568_00636_NoWaves_TorreyDelMar/Beach_And_Backshore/20200219_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground.tif
20200222,568,636,VMZ2000_Truck,20200222_00568_00636_NoWaves_TorreyDelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200222_00568_00636_NoWaves_TorreyDelMar/Beach_And_Backshore/20200222_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200222_00568_00636_NoWaves_TorreyDelMar/Beach_And_Backshore/20200222_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground.tif
20200223,568,636,VMZ2000_Truck,20200223_00568_00636_1415_NoWaves_TorreyDelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200223_00568_00636_1415_NoWaves_TorreyDelMar/Beach_And_Backshore/20200223_00568_00636_1415_NoWaves_TorreyDelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200223_00568_00636_1415_NoWaves_TorreyDelMar/Beach_And_Backshore/20200223_00568_00636_1415_NoWaves_TorreyDelMar_beach_cliff_ground.tif
20200224,568,590,VMZ2000_Truck,20200224_00568_00590_0320_NoWaves_Torrey,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200224_00568_00590_0320_NoWaves_Torrey/Beach_And_Backshore/20200224_00568_00590_0320_NoWaves_Torrey_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200224_00568_00590_0320_NoWaves_Torrey/Beach_And_Backshore/20200224_00568_00590_0320_NoWaves_Torrey_beach_cliff_ground.tif
20200224,568,590,VMZ2000_Truck,20200224_00568_00590_1500_NoWaves_TorreyIntensive,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200224_00568_00590_1500_NoWaves_TorreyIntensive/Beach_And_Backshore/20200224_00568_00590_1500_NoWaves_TorreyIntensive_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200224_00568_00590_1500_NoWaves_TorreyIntensive/Beach_And_Backshore/20200224_00568_00590_1500_NoWaves_TorreyIntensive_beach_cliff_ground.tif
20200225,568,636,VMZ2000_Truck,20200225_00568_00636_1400_NoWaves_TorreyDelMarIntensive,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200225_00568_00636_1400_NoWaves_TorreyDelMarIntensive/Beach_And_Backshore/20200225_00568_00636_1400_NoWaves_TorreyDelMarIntensive_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200225_00568_00636_1400_NoWaves_TorreyDelMarIntensive/Beach_And_Backshore/20200225_00568_00636_1400_NoWaves_TorreyDelMarIntensive_beach_cliff_ground.tif
20200225,568,590,VMZ2000_Truck,20200225_00568_00590_0316_NoWaves_Torrey,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200225_00568_00590_0316_NoWaves_Torrey/Beach_And_Backshore/20200225_00568_00590_0316_NoWaves_Torrey_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200225_00568_00590_0316_NoWaves_Torrey/Beach_And_Backshore/20200225_00568_00590_0316_NoWaves_Torrey_beach_cliff_ground.tif
20200228,568,636,VMZ2000_Truck,20200228_00568_00636_NoWaves_TorreyDelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200228_00568_00636_NoWaves_TorreyDelMar/Beach_And_Backshore/20200228_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200228_00568_00636_NoWaves_TorreyDelMar/Beach_And_Backshore/20200228_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground.tif
20200304,568,636,VMZ2000_Truck,20200304_00568_00636_NoWaves_TorreyDelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200304_00568_00636_NoWaves_TorreyDelMar/Beach_And_Backshore/20200304_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200304_00568_00636_NoWaves_TorreyDelMar/Beach_And_Backshore/20200304_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground.tif
20200305,637,707,VMZ2000_Truck,20200305_00637_00707_NoWaves_Solana_Cardiff_Swamis,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200305_00637_00707_NoWaves_Solana_Cardiff_Swamis/Beach_And_Backshore/20200305_00637_00707_NoWaves_Solana_Cardiff_Swamis_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200305_00637_00707_NoWaves_Solana_Cardiff_Swamis/Beach_And_Backshore/20200305_00637_00707_NoWaves_Solana_Cardiff_Swamis_beach_cliff_ground.tif
20200306,708,768,VMZ2000_Truck,20200306_00708_00768_NoWaves_Encinitas,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200306_00708_00768_NoWaves_Encinitas/Beach_And_Backshore/20200306_00708_00768_NoWaves_Encinitas_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200306_00708_00768_NoWaves_Encinitas/Beach_And_Backshore/20200306_00708_00768_NoWaves_Encinitas_beach_cliff_ground.tif
20200307,519,568,VMZ2000_Truck,20200307_00519_00568_NoWaves_Blacks,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200307_00519_00568_NoWaves_Blacks/Beach_And_Backshore/20200307_00519_00568_NoWaves_Blacks_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200307_00519_00568_NoWaves_Blacks/Beach_And_Backshore/20200307_00519_00568_NoWaves_Blacks_beach_cliff_ground.tif
20200319,568,636,VMZ2000_Truck,20200319_00568_00636_NoWaves_TorreyDelmar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200319_00568_00636_NoWaves_TorreyDelmar/Beach_And_Backshore/20200319_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20200319_00568_00636_NoWaves_TorreyDelmar/Beach_And_Backshore/20200319_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground.tif
20200402,568,636,MiniRanger_Truck,20200402_00568_00636_NoWaves_TorreyDelMar_miniRanger_geoid_applied,/Volumes/group/LiDAR/MiniRanger_Truck/LiDAR_Processed_Level2/20200402_00568_00636_NoWaves_TorreyDelMar_miniRanger_geoid_applied/Beach_And_Backshore/20200402_00568_00636_NoWaves_TorreyDelMar_miniRanger_geoid_applied_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_Truck/LiDAR_Processed_Level2/20200402_00568_00636_NoWaves_TorreyDelMar_miniRanger_geoid_applied/Beach_And_Backshore/20200402_00568_00636_NoWaves_TorreyDelMar_miniRanger_geoid_applied_beach_cliff_ground.tif
20200408,519,636,MiniRanger_ATV,20200408_00519_00636_NoWaves_BlacksTorreyDelMar,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20200408_00519_00636_NoWaves_BlacksTorreyDelMar/Beach_And_Backshore/20200408_00519_00636_NoWaves_BlacksTorreyDelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20200408_00519_00636_NoWaves_BlacksTorreyDelMar/Beach_And_Backshore/20200408_00519_00636_NoWaves_BlacksTorreyDelMar_beach_cliff_ground.tif
20200411,637,710,MiniRanger_ATV,20200411_00637_00710_NoWaves_SolanaCardiffSanElijo_miniRanger,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20200411_00637_00710_NoWaves_SolanaCardiffSanElijo_miniRanger/Beach_And_Backshore/20200411_00637_00710_NoWaves_SolanaCardiffSanElijo_miniRanger_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20200411_00637_00710_NoWaves_SolanaCardiffSanElijo_miniRanger/Beach_And_Backshore/20200411_00637_00710_NoWaves_SolanaCardiffSanElijo_miniRanger_beach_cliff_ground.tif
20200415,707,768,MiniRanger_ATV,20200415_00707_00768_NoWaves_Encinitas_miniRanger_geoid_applied,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20200415_00707_00768_NoWaves_Encinitas_miniRanger_geoid_applied/Beach_And_Backshore/20200415_00707_00768_NoWaves_Encinitas_miniRanger_geoid_applied_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20200415_00707_00768_NoWaves_Encinitas_miniRanger_geoid_applied/Beach_And_Backshore/20200415_00707_00768_NoWaves_Encinitas_miniRanger_geoid_applied_beach_cliff_ground.tif
20200416,568,636,MiniRanger_ATV,20200416_00568_00636_NoWaves_TorreyDelMar_miniRanger,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20200416_00568_00636_NoWaves_TorreyDelMar_miniRanger/Beach_And_Backshore/20200416_00568_00636_NoWaves_TorreyDelMar_miniRanger_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20200416_00568_00636_NoWaves_TorreyDelMar_miniRanger/Beach_And_Backshore/20200416_00568_00636_NoWaves_TorreyDelMar_miniRanger_beach_cliff_ground.tif
20200423,568,636,MiniRanger_ATV,20200423_00568_00636_NoWaves_TorreyDelMar,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20200423_00568_00636_NoWaves_TorreyDelMar/Beach_And_Backshore/20200423_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20200423_00568_00636_NoWaves_TorreyDelMar/Beach_And_Backshore/20200423_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground.tif
20200521,637,709,MiniRanger_ATV,20200521_00637_00709_NoWaves_SolanaCardiffSanElijo_miniRanger,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20200521_00637_00709_NoWaves_SolanaCardiffSanElijo_miniRanger/Beach_And_Backshore/20200521_00637_00709_NoWaves_SolanaCardiffSanElijo_miniRanger_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20200521_00637_00709_NoWaves_SolanaCardiffSanElijo_miniRanger/Beach_And_Backshore/20200521_00637_00709_NoWaves_SolanaCardiffSanElijo_miniRanger_beach_cliff_ground.tif
20200522,520,636,MiniRanger_ATV,20200522_00520_00636_NoWaves_BlacksTorreyDelMar_miniRanger,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20200522_00520_00636_NoWaves_BlacksTorreyDelMar_miniRanger/Beach_And_Backshore/20200522_00520_00636_NoWaves_BlacksTorreyDelMar_miniRanger_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20200522_00520_00636_NoWaves_BlacksTorreyDelMar_miniRanger/Beach_And_Backshore/20200522_00520_00636_NoWaves_BlacksTorreyDelMar_miniRanger_beach_cliff_ground.tif
20200529,568,636,MiniRanger_ATV,20200529_00568_00636_NoWaves_TorreyDelMar,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20200529_00568_00636_NoWaves_TorreyDelMar/Beach_And_Backshore/20200529_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20200529_00568_00636_NoWaves_TorreyDelMar/Beach_And_Backshore/20200529_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground.tif
20200610,568,636,MiniRanger_ATV,20200610_00568_00636_NoWaves_TorreyDelMar,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20200610_00568_00636_NoWaves_TorreyDelMar/Beach_And_Backshore/20200610_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20200610_00568_00636_NoWaves_TorreyDelMar/Beach_And_Backshore/20200610_00568_00636_NoWaves_TorreyDelMar_beach_cliff_ground.tif
20200619,568,636,MiniRanger_ATV,20200619_00568_00636_NoWaves_TorreyDelMar_miniRanger,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20200619_00568_00636_NoWaves_TorreyDelMar_miniRanger/Beach_And_Backshore/20200619_00568_00636_NoWaves_TorreyDelMar_miniRanger_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20200619_00568_00636_NoWaves_TorreyDelMar_miniRanger/Beach_And_Backshore/20200619_00568_00636_NoWaves_TorreyDelMar_miniRanger_beach_cliff_ground.tif
